name,price,app_id
Neon Wood Storage,8.55,252490
Neon Wood Storage,8.55,252490
Neon Wood Storage,8.55,252490
Desert Eagle | Night Heist (Factory New),8.52,730
CZ75-Auto | Victoria (Factory New),8.49,730
Carbon Facemask,8.49,252490
Carbon Facemask,8.49,252490
Carbon Facemask,8.49,252490
Infused Pauldron of the Dreadborn Regent,8.48,570
"StatTrak™ Music Kit | The Verkkars & n0thing, Flashbang Dance",8.48,730
"StatTrak™ Music Kit | The Verkkars & n0thing, Flashbang Dance",8.48,730
"StatTrak™ Music Kit | The Verkkars & n0thing, Flashbang Dance",8.48,730
"StatTrak™ Music Kit | The Verkkars & n0thing, Flashbang Dance",8.48,730
"StatTrak™ Music Kit | The Verkkars & n0thing, Flashbang Dance",8.48,730
"StatTrak™ Music Kit | The Verkkars & n0thing, Flashbang Dance",8.48,730
"StatTrak™ Music Kit | The Verkkars & n0thing, Flashbang Dance",8.48,730
"StatTrak™ Music Kit | The Verkkars & n0thing, Flashbang Dance",8.48,730
"StatTrak™ Music Kit | The Verkkars & n0thing, Flashbang Dance",8.48,730
"StatTrak™ Music Kit | The Verkkars & n0thing, Flashbang Dance",8.48,730
StatTrak™ P2000 | Corticera (Field-Tested),8.48,730
M4A4 | The Battlestar (Factory New),8.47,730
StatTrak™ AWP | Mortis (Well-Worn),8.47,730
AK-47 | Green Laminate (Field-Tested),8.44,730
Unusual Taunt: Oblooterated,8.43,440
Unusual Taunt: Oblooterated,8.43,440
Announcer: Darkest Dungeon (ft. Wayne June),8.4,570
KOI,8.39,252490
Bee Cosplay Facemask,8.38,252490
Bee Cosplay Facemask,8.38,252490
Chaos Helmet,8.38,252490
USP-S | Monster Mashup (Field-Tested),8.37,730
USP-S | Monster Mashup (Field-Tested),8.37,730
USP-S | Monster Mashup (Field-Tested),8.37,730
StatTrak™ MAC-10 | Toybox (Minimal Wear),8.35,730
Tec-9 | Isaac (Factory New),8.35,730
AK-47 | Blue Laminate (Field-Tested),8.34,730
Copper Lambda Pin,8.34,730
Copper Lambda Pin,8.34,730
Sticker | Team Spirit (Foil) | Katowice 2019,8.33,730
StatTrak™ Five-SeveN | Fowl Play (Minimal Wear),8.32,730
Cobblestone Pin,8.31,730
Cobblestone Pin,8.31,730
AK-47 | Safety Net (Minimal Wear),8.29,730
StatTrak™ Glock-18 | Weasel (Factory New),8.28,730
M4A4 | Cyber Security (Field-Tested),8.27,730
M4A4 | Cyber Security (Field-Tested),8.27,730
M4A4 | Cyber Security (Field-Tested),8.27,730
"StatTrak™ Music Kit | Neck Deep, The Lowlife Pack",8.26,730
Sticker | Countdown (Foil),8.24,730
AWP | Fever Dream (Well-Worn),8.23,730
Golden Basher of Mage Skulls,8.23,570
P90 | Death Grip (Factory New),8.23,730
"StatTrak™ Music Kit | The Verkkars & n0thing, Flashbang Dance",8.23,730
Souvenir AK-47 | Safari Mesh (Well-Worn),8.19,730
StatTrak™ AWP | Worm God (Factory New),8.19,730
M4A4 | Desolate Space (Minimal Wear),8.17,730
M4A4 | Desolate Space (Minimal Wear),8.17,730
M4A4 | Desolate Space (Minimal Wear),8.17,730
M4A4 | Desolate Space (Minimal Wear),8.17,730
SSG 08 | Turbo Peek (Factory New),8.17,730
SSG 08 | Turbo Peek (Factory New),8.17,730
Tec-9 | Titanium Bit (Factory New),8.16,730
Bill's Hat,8.15,440
Bill's Hat,8.15,440
UMP-45 | Momentum (Factory New),8.15,730
CS:GO Weapon Case 2,8.14,730
AK-47 | Cartel (Minimal Wear),8.1,730
P90 | Trigon (Field-Tested),8.08,730
AK-47 | Safety Net (Minimal Wear),8.05,730
First Aid Box,8.01,252490
MP7 | Fade (Minimal Wear),8.01,730
MP7 | Fade (Minimal Wear),8.01,730
MP7 | Fade (Minimal Wear),8.01,730
MP7 | Fade (Minimal Wear),8.01,730
"StatTrak™ Music Kit | AWOLNATION, I Am",8.01,730
M4A4 | In Living Color (Field-Tested),7.99,730
M4A4 | In Living Color (Field-Tested),7.99,730
M4A4 | In Living Color (Field-Tested),7.99,730
M4A4 | Bullet Rain (Field-Tested),7.98,730
"StatTrak™ Music Kit | New Beat Fund, Sponge Fingerz",7.98,730
Ruler of the Frostbite Dunes,7.97,570
AWP | Fever Dream (Minimal Wear),7.96,730
AWP | Fever Dream (Minimal Wear),7.96,730
AWP | Fever Dream (Minimal Wear),7.96,730
Pauldrons of the Demon Trickster,7.96,570
Phantom Hoodie,7.96,252490
"StatTrak™ Music Kit | bbno$, u mad!",7.96,730
"StatTrak™ Music Kit | bbno$, u mad!",7.96,730
"StatTrak™ Music Kit | bbno$, u mad!",7.96,730
"StatTrak™ Music Kit | bbno$, u mad!",7.96,730
"StatTrak™ Music Kit | bbno$, u mad!",7.96,730
"StatTrak™ Music Kit | bbno$, u mad!",7.96,730
"StatTrak™ Music Kit | bbno$, u mad!",7.96,730
"StatTrak™ Music Kit | bbno$, u mad!",7.96,730
"StatTrak™ Music Kit | bbno$, u mad!",7.96,730
M4A4 | Desolate Space (Minimal Wear),7.93,730
M4A4 | Desolate Space (Minimal Wear),7.93,730
M4A4 | Desolate Space (Minimal Wear),7.93,730
SSG 08 | Turbo Peek (Factory New),7.93,730
Training Hoodie,7.93,252490
Training Hoodie,7.93,252490
Training Hoodie,7.93,252490
Training Hoodie,7.93,252490
Tec-9 | Titanium Bit (Factory New),7.92,730
StatTrak™ Sawed-Off | Wasteland Princess (Minimal Wear),7.91,730
Cursed Pirate Garage Door,7.89,252490
Training Kilt,7.89,252490
AK-47 | Phantom Disruptor (Well-Worn),7.88,730
Dark Artistry Belt,7.87,570
AK-47 | Cartel (Minimal Wear),7.86,730
AK-47 | Cartel (Minimal Wear),7.86,730
Unusual Taunt: Soldier's Requiem,7.86,440
Desert Eagle | Conspiracy (Factory New),7.85,730
Five-SeveN | Case Hardened (Field-Tested),7.84,730
M4A1-S | Night Terror (Factory New),7.82,730
Voodoo Daddy Icepick,7.82,252490
Outer Planets Double Door,7.81,252490
Outer Planets Double Door,7.81,252490
Outer Planets Double Door,7.81,252490
"StatTrak™ Music Kit | AWOLNATION, I Am",7.78,730
Cobalt Coffee,7.77,252490
M4A4 | In Living Color (Field-Tested),7.76,730
M4A4 | In Living Color (Field-Tested),7.76,730
M4A4 | Bullet Rain (Field-Tested),7.75,730
MAC-10 | Toybox (Factory New),7.75,730
Neon Pumpkin Metal Double Door,7.74,252490
Neon Pumpkin Metal Double Door,7.74,252490
StatTrak™ Five-SeveN | Angry Mob (Battle-Scarred),7.74,730
"StatTrak™ Music Kit | Proxy, Battlepack",7.74,730
AWP | Fever Dream (Minimal Wear),7.73,730
AWP | Fever Dream (Minimal Wear),7.73,730
AWP | Fever Dream (Minimal Wear),7.73,730
AWP | Fever Dream (Minimal Wear),7.73,730
StatTrak™ MAC-10 | Disco Tech (Field-Tested),7.69,730
StatTrak™ MAC-10 | Disco Tech (Field-Tested),7.69,730
M4A1-S | Leaded Glass (Well-Worn),7.67,730
M4A1-S | Leaded Glass (Well-Worn),7.67,730
M4A4 | The Emperor (Battle-Scarred),7.63,730
Office Pin,7.63,730
Desert Eagle | Conspiracy (Factory New),7.62,730
Desert Eagle | Conspiracy (Factory New),7.62,730
Victory Pin,7.62,730
Whiteout Vest,7.62,252490
Whiteout Vest,7.62,252490
Whiteout Vest,7.62,252490
Whiteout Vest,7.62,252490
Army Facemask,7.61,252490
StatTrak™ SG 553 | Cyrex (Battle-Scarred),7.61,730
Chrome Crossbow,7.6,252490
StatTrak™ M4A4 | Tooth Fairy (Field-Tested),7.59,730
StatTrak™ M4A4 | Tooth Fairy (Field-Tested),7.59,730
Confidential Collection Case,7.55,440
Genuine Skittering Desolation,7.55,570
Porthole Door,7.55,252490
Vengeance of the Sunwarrior,7.55,570
Five-SeveN | Fairy Tale (Well-Worn),7.53,730
StatTrak™ MP9 | Airlock (Minimal Wear),7.53,730
Unusual Taunt: The Boston Breakdance,7.52,440
Dam'arakan Muzzle,7.51,570
Dam'arakan Muzzle,7.51,570
Forest Camo Bag,7.49,252490
Forest Camo Bag,7.49,252490
MAC-10 | Neon Rider (Minimal Wear),7.49,730
Shards of Exile,7.46,570
Shards of Exile,7.46,570
M4A1-S | Leaded Glass (Well-Worn),7.45,730
M4A1-S | Leaded Glass (Well-Worn),7.45,730
Medical Riot Helmet,7.45,252490
Blistering Shade,7.44,570
StatTrak™ Sawed-Off | Devourer (Field-Tested),7.44,730
Tec-9 | Decimator (Field-Tested),7.44,730
Professional Killstreak Sharp Dresser,7.43,440
M4A1-S | Basilisk (Well-Worn),7.42,730
P2000 | Amber Fade (Field-Tested),7.42,730
P2000 | Amber Fade (Field-Tested),7.42,730
P2000 | Amber Fade (Field-Tested),7.42,730
FAMAS | Rapid Eye Movement (Field-Tested),7.41,730
FAMAS | Rapid Eye Movement (Field-Tested),7.41,730
FAMAS | Rapid Eye Movement (Field-Tested),7.41,730
M4A4 | The Emperor (Battle-Scarred),7.41,730
M4A4 | The Emperor (Battle-Scarred),7.41,730
Sticker | Team EnVyUs | Katowice 2015,7.41,730
AUG | Syd Mead (Factory New),7.4,730
M4A4 | Buzz Kill (Field-Tested),7.4,730
Vortigaunt Pin,7.4,730
StatTrak™ M4A4 | Tooth Fairy (Well-Worn),7.39,730
P90 | Asiimov (Well-Worn),7.37,730
P90 | Asiimov (Well-Worn),7.37,730
Unusual Taunt: The Proletariat Posedown,7.37,440
M4A4 | Cyber Security (Well-Worn),7.36,730
M4A4 | Cyber Security (Well-Worn),7.36,730
Strange Coldfront Curbstompers,7.36,440
Shinobi Cowl,7.34,252490
Sir Bloody Darryl Royale | The Professionals,7.34,730
Sir Bloody Darryl Royale | The Professionals,7.34,730
Sir Bloody Darryl Royale | The Professionals,7.34,730
Sir Bloody Darryl Royale | The Professionals,7.34,730
Sir Bloody Darryl Royale | The Professionals,7.34,730
Sir Bloody Darryl Royale | The Professionals,7.34,730
Sir Bloody Darryl Royale | The Professionals,7.34,730
Sir Bloody Darryl Royale | The Professionals,7.34,730
Sir Bloody Darryl Royale | The Professionals,7.34,730
Vanguard of the Emerald Insurgence,7.34,570
StatTrak™ AWP | Exoskeleton (Minimal Wear),7.32,730
Hunter's Hoard,7.31,570
Hunter's Hoard,7.31,570
Sticker | autimatic (Foil) | Boston 2018,7.29,730
Unusual Taunt: The Headcase,7.29,440
Battle-Scarred AKS47,7.28,252490
Five-SeveN | Case Hardened (Battle-Scarred),7.27,730
USP-S | Stainless (Minimal Wear),7.27,730
Souvenir AK-47 | Safari Mesh (Field-Tested),7.24,730
MP7 | Abyssal Apparition (Field-Tested),7.23,730
Glock-18 | Bullet Queen (Well-Worn),7.2,730
Glock-18 | Bullet Queen (Well-Worn),7.2,730
Glock-18 | Bullet Queen (Well-Worn),7.2,730
Glock-18 | Bullet Queen (Well-Worn),7.2,730
AUG | Syd Mead (Factory New),7.18,730
Bee Cosplay Chestplate,7.18,252490
M4A4 | Buzz Kill (Field-Tested),7.18,730
M4A4 | Buzz Kill (Field-Tested),7.18,730
M4A4 | Buzz Kill (Field-Tested),7.18,730
P90 | Asiimov (Well-Worn),7.16,730
StatTrak™ Glock-18 | Grinder (Factory New),7.15,730
Unusual Taunt: Spin-to-Win,7.15,440
CZ75-Auto | Xiangliu (Minimal Wear),7.14,730
Sir Bloody Darryl Royale | The Professionals,7.13,730
Inscribed Shards of Exile,7.09,570
Armored Mason Door,7.08,252490
AK-47 | Slate (Minimal Wear),7.05,730
AK-47 | Slate (Minimal Wear),7.05,730
AK-47 | Slate (Minimal Wear),7.05,730
AK-47 | Slate (Minimal Wear),7.05,730
AK-47 | Slate (Minimal Wear),7.05,730
AK-47 | Slate (Minimal Wear),7.05,730
AK-47 | Slate (Minimal Wear),7.05,730
Glory Mask,7.05,252490
Glory Mask,7.05,252490
Glory Mask,7.05,252490
Glory Mask,7.05,252490
Hell Walker Double Armored Door,7.05,252490
Hell Walker Double Armored Door,7.05,252490
Professional Killstreak C.A.P.P.E.R Kit,7.03,440
Sustenance! Pin,7.01,730
StatTrak™ Desert Eagle | Trigger Discipline (Minimal Wear),6.98,730
Eye of the Beholder,6.97,570
M4A4 | Neo-Noir (Field-Tested),6.96,730
M4A4 | Neo-Noir (Field-Tested),6.96,730
M4A4 | Neo-Noir (Field-Tested),6.96,730
Sticker | ViCi Gaming (Foil) | Katowice 2019,6.96,730
AK-47 | Phantom Disruptor (Field-Tested),6.95,730
AK-47 | Phantom Disruptor (Field-Tested),6.95,730
Ancient Totem Furnace,6.95,252490
"StatTrak™ Music Kit | Ki:Theory, MOLOTOV",6.95,730
CZ75-Auto | Xiangliu (Minimal Wear),6.93,730
Professional Killstreak Natascha Kit,6.92,440
Lamb to the Slaughter,6.9,570
Lamb to the Slaughter,6.9,570
Lambda Pin,6.9,730
Sir Bloody Skullhead Darryl | The Professionals,6.9,730
Sir Bloody Skullhead Darryl | The Professionals,6.9,730
Sir Bloody Skullhead Darryl | The Professionals,6.9,730
Fire Slasher,6.88,252490
MP9 | Hydra (Minimal Wear),6.86,730
MP9 | Hydra (Minimal Wear),6.86,730
Glory Boots,6.85,252490
Glory Boots,6.85,252490
Glory Boots,6.85,252490
AK-47 | Slate (Minimal Wear),6.84,730
AK-47 | Slate (Minimal Wear),6.84,730
Farmer Hat,6.84,252490
M4A4 | Royal Paladin (Field-Tested),6.84,730
Inverse Bayonet,6.83,570
Inverse Bayonet,6.83,570
Saboteur's Pants,6.81,252490
AK-47 | Emerald Pinstripe (Field-Tested),6.8,730
StatTrak™ USP-S | Cortex (Field-Tested),6.79,730
StatTrak™ USP-S | Cortex (Field-Tested),6.79,730
StatTrak™ AWP | Atheris (Well-Worn),6.78,730
Genuine Nyx Assassin's Dagon,6.77,570
Genuine Nyx Assassin's Dagon,6.77,570
M4A1-S | Leaded Glass (Battle-Scarred),6.77,730
Negev | Power Loader (Factory New),6.77,730
StatTrak™ AWP | Atheris (Battle-Scarred),6.77,730
StatTrak™ AWP | Atheris (Battle-Scarred),6.77,730
StatTrak™ AWP | Atheris (Battle-Scarred),6.77,730
M4A4 | Neo-Noir (Field-Tested),6.76,730
M4A4 | Neo-Noir (Field-Tested),6.76,730
M4A4 | Neo-Noir (Field-Tested),6.76,730
M4A4 | Neo-Noir (Field-Tested),6.76,730
M4A4 | Neo-Noir (Field-Tested),6.76,730
M4A4 | Neo-Noir (Field-Tested),6.76,730
M4A4 | Neo-Noir (Field-Tested),6.76,730
Provocation of Ruin Ward,6.76,570
AK-47 | Phantom Disruptor (Field-Tested),6.75,730
AK-47 | Phantom Disruptor (Field-Tested),6.75,730
AK-47 | Phantom Disruptor (Field-Tested),6.75,730
AK-47 | Phantom Disruptor (Field-Tested),6.75,730
AK-47 | Phantom Disruptor (Field-Tested),6.75,730
AK-47 | Phantom Disruptor (Field-Tested),6.75,730
AK-47 | Phantom Disruptor (Field-Tested),6.75,730
AK-47 | Phantom Disruptor (Field-Tested),6.75,730
AK-47 | Phantom Disruptor (Field-Tested),6.75,730
AK-47 | Phantom Disruptor (Field-Tested),6.75,730
P2000 | Fire Elemental (Field-Tested),6.75,730
PP-Bizon | Judgement of Anubis (Minimal Wear),6.75,730
M4A1-S | Leaded Glass (Field-Tested),6.72,730
M4A1-S | Leaded Glass (Field-Tested),6.72,730
M4A1-S | Leaded Glass (Field-Tested),6.72,730
M4A1-S | Leaded Glass (Field-Tested),6.72,730
M4A1-S | Leaded Glass (Field-Tested),6.72,730
M4A1-S | Leaded Glass (Field-Tested),6.72,730
M4A1-S | Leaded Glass (Field-Tested),6.72,730
M4A1-S | Leaded Glass (Field-Tested),6.72,730
M4A1-S | Leaded Glass (Field-Tested),6.72,730
M4A1-S | Leaded Glass (Field-Tested),6.72,730
M4A1-S | Leaded Glass (Field-Tested),6.72,730
M4A1-S | Leaded Glass (Field-Tested),6.72,730
StatTrak™ SSG 08 | Fever Dream (Factory New),6.72,730
Rocket Factory Crew Hoodie,6.71,252490
Rocket Factory Crew Hoodie,6.71,252490
Sir Bloody Skullhead Darryl | The Professionals,6.7,730
Sir Bloody Skullhead Darryl | The Professionals,6.7,730
AWP | Fever Dream (Field-Tested),6.69,730
StatTrak™ M4A1-S | Flashback (Field-Tested),6.69,730
Unusual Taunt: Party Trick,6.69,440
Five-SeveN | Fairy Tale (Battle-Scarred),6.68,730
Skull Door Knocker,6.67,252490
CZ75-Auto | Xiangliu (Field-Tested),6.66,730
Blackout Facemask,6.64,252490
Blackout Facemask,6.64,252490
Blackout Facemask,6.64,252490
Blackout Facemask,6.64,252490
M4A4 | Royal Paladin (Field-Tested),6.64,730
Neon Gun Storage,6.64,252490
Neon Gun Storage,6.64,252490
Neon Gun Storage,6.64,252490
Neon Gun Storage,6.64,252490
"StatTrak™ Music Kit | Robert Allaire, Insurgency",6.64,730
Glock-18 | Neo-Noir (Well-Worn),6.63,730
Glock-18 | Neo-Noir (Well-Worn),6.63,730
Glock-18 | Neo-Noir (Well-Worn),6.63,730
Glock-18 | Neo-Noir (Well-Worn),6.63,730
Glock-18 | Neo-Noir (Well-Worn),6.63,730
Shadow in the Deep Bracers,6.61,570
SG 553 | Cyrex (Minimal Wear),6.6,730
SG 553 | Cyrex (Minimal Wear),6.6,730
Skull Trophy,6.6,252490
Skull Trophy,6.6,252490
Skull Trophy,6.6,252490
Skull Trophy,6.6,252490
FAMAS | Mecha Industries (Factory New),6.59,730
FAMAS | Meltdown (Minimal Wear),6.59,730
StatTrak™ MP5-SD | Phosphor (Field-Tested),6.59,730
StatTrak™ MP5-SD | Phosphor (Field-Tested),6.59,730
StatTrak™ USP-S | Cortex (Field-Tested),6.59,730
StatTrak™ USP-S | Cortex (Field-Tested),6.59,730
R8 Revolver | Fade (Well-Worn),6.58,730
StatTrak™ AWP | Atheris (Well-Worn),6.58,730
AWP | Mortis (Factory New),6.57,730
Hydra Pin,6.57,730
Hydra Pin,6.57,730
Hydra Pin,6.57,730
Hydra Pin,6.57,730
Hydra Pin,6.57,730
M4A4 | Buzz Kill (Well-Worn),6.57,730
M4A4 | Buzz Kill (Well-Worn),6.57,730
M4A4 | Spider Lily (Factory New),6.57,730
MAC-10 | Propaganda (Minimal Wear),6.57,730
Quarantine MP5,6.57,252490
Quarantine MP5,6.57,252490
Quarantine MP5,6.57,252490
"StatTrak™ Music Kit | Troels Folmann, Uber Blasto Phone",6.57,730
FAMAS | Styx (Factory New),6.56,730
"StatTrak™ Music Kit | Feed Me, High Noon",6.53,730
Wildfire Pin,6.53,730
Wildfire Pin,6.53,730
Inscribed Inverse Bayonet,6.52,570
Combine Helmet Pin,6.51,730
Deluxe Christmas Lights,6.51,252490
Deluxe Christmas Lights,6.51,252490
Deluxe Christmas Lights,6.51,252490
Deluxe Christmas Lights,6.51,252490
Tec-9 | Rust Leaf (Well-Worn),6.51,730
AWP | Fever Dream (Field-Tested),6.5,730
AWP | Fever Dream (Field-Tested),6.5,730
AWP | Fever Dream (Field-Tested),6.5,730
StatTrak™ M4A1-S | Flashback (Field-Tested),6.5,730
Brony Boots,6.49,252490
MP9 | Rose Iron (Factory New),6.49,730
Phoenix Pin,6.49,730
Phoenix Pin,6.49,730
Phoenix Pin,6.49,730
Professional Killstreak Detonator Kit,6.47,440
StatTrak™ P250 | Wingshot (Minimal Wear),6.47,730
CZ75-Auto | Yellow Jacket (Minimal Wear),6.46,730
Glock-18 | Vogue (Minimal Wear),6.46,730
Glock-18 | Vogue (Minimal Wear),6.46,730
Glock-18 | Vogue (Minimal Wear),6.46,730
Glock-18 | Vogue (Minimal Wear),6.46,730
Going Deep Garage Door,6.46,252490
Going Deep Garage Door,6.46,252490
Going Deep Garage Door,6.46,252490
Going Deep Garage Door,6.46,252490
Hellfire Furnace,6.46,252490
"Music Kit | Sarah Schachner, KOLIBRI",6.45,730
Rekindled Ashes,6.45,570
Arctic Wolf Boots,6.44,252490
No Mercy Kilt,6.43,252490
No Mercy Kilt,6.43,252490
No Mercy Kilt,6.43,252490
Shatterblast Crown,6.4,570
Shatterblast Crown,6.4,570
StatTrak™ MP5-SD | Phosphor (Field-Tested),6.4,730
Strange Part: Projectiles Reflected,6.4,440
Furious Volcano,6.39,252490
Furious Volcano,6.39,252490
P250 | See Ya Later (Minimal Wear),6.39,730
P250 | See Ya Later (Minimal Wear),6.39,730
Trove Carafe 2017,6.39,570
AWP | Mortis (Factory New),6.38,730
MAC-10 | Neon Rider (Field-Tested),6.38,730
P90 | Asiimov (Battle-Scarred),6.38,730
Volcanic Stone Hatchet,6.36,252490
Whiteout Helmet,6.34,252490
Whiteout Helmet,6.34,252490
Whiteout Helmet,6.34,252490
Whiteout Helmet,6.34,252490
Wildfire Pin,6.34,730
StatTrak™ MAG-7 | Monster Call (Factory New),6.32,730
Welcome to the Clutch Pin,6.31,730
Welcome to the Clutch Pin,6.31,730
Welcome to the Clutch Pin,6.31,730
XM1014 | Entombed (Minimal Wear),6.31,730
AK-47 | Phantom Disruptor (Battle-Scarred),6.3,730
Glock-18 | Reactor (Minimal Wear),6.28,730
Training Boots,6.28,252490
Shadow in the Deep Back,6.25,570
StatTrak™ AK-47 | Uncharted (Factory New),6.25,730
Genuine Shred Alert,6.24,440
Genuine Shred Alert,6.24,440
MAC-10 | Disco Tech (Minimal Wear),6.24,730
MAC-10 | Disco Tech (Minimal Wear),6.24,730
MAC-10 | Disco Tech (Minimal Wear),6.24,730
MAC-10 | Disco Tech (Minimal Wear),6.24,730
MAC-10 | Disco Tech (Minimal Wear),6.24,730
MAC-10 | Disco Tech (Minimal Wear),6.24,730
Special Agent Ava | FBI,6.23,730
Special Agent Ava | FBI,6.23,730
Special Agent Ava | FBI,6.23,730
Special Agent Ava | FBI,6.23,730
Special Agent Ava | FBI,6.23,730
Special Agent Ava | FBI,6.23,730
Armor of Grim Reformation,6.22,570
Bark of the Ageless Witness,6.21,570
Desert Eagle | Heirloom (Field-Tested),6.21,730
Jungle Fighter LR-300 Stockless,6.21,252490
Jungle Fighter LR-300 Stockless,6.21,252490
M4A4 | Desert-Strike (Factory New),6.2,730
AK-47 | Emerald Pinstripe (Battle-Scarred),6.19,730
Comics SAR,6.19,252490
MAC-10 | Neon Rider (Field-Tested),6.19,730
MAC-10 | Neon Rider (Field-Tested),6.19,730
AUG | Momentum (Minimal Wear),6.17,730
FAMAS | Pulse (Factory New),6.17,730
Glock-18 | Bullet Queen (Battle-Scarred),6.17,730
AUG | Stymphalian (Factory New),6.16,730
AUG | Stymphalian (Factory New),6.16,730
Battle Worn Long TShirt,6.16,252490
Specialized Killstreak Scattergun Kit,6.16,440
Specialized Killstreak Scattergun Kit,6.16,440
StatTrak™ Glock-18 | Blue Fissure (Minimal Wear),6.15,730
Unknown Territory Hoodie,6.15,252490
SSG 08 | Bloodshot (Field-Tested),6.14,730
Unusual Taunt: Battin' a Thousand Unusualifier,6.14,440
Welcome to the Clutch Pin,6.13,730
Professional Killstreak Blutsauger Kit,6.12,440
Rolling Exit Door,6.12,252490
Galil AR | Chatterbox (Battle-Scarred),6.11,730
Galil AR | Chatterbox (Battle-Scarred),6.11,730
Grasping Bludgeon,6.11,570
FAMAS | Roll Cage (Minimal Wear),6.1,730
FAMAS | Roll Cage (Minimal Wear),6.1,730
Glock-18 | Water Elemental (Minimal Wear),6.1,730
Glock-18 | Water Elemental (Minimal Wear),6.1,730
Headcrab Glyph Pin,6.1,730
Pure Evil Revolver,6.09,252490
StatTrak™ M4A4 | Tooth Fairy (Battle-Scarred),6.09,730
Galil AR | Rocket Pop (Factory New),6.08,730
Oaths of the Dragonborn,6.07,570
Genuine Empyrean,6.06,570
Glock-18 | Brass (Battle-Scarred),6.06,730
MAC-10 | Disco Tech (Minimal Wear),6.06,730
Desert Eagle | Night Heist (Minimal Wear),6.05,730
Special Agent Ava | FBI,6.05,730
Special Agent Ava | FBI,6.05,730
AK-47 | Cartel (Field-Tested),6.04,730
AUG | Chameleon (Factory New),6.03,730
Desert Eagle | Heirloom (Field-Tested),6.03,730
Glock-18 | Neo-Noir (Battle-Scarred),6.03,730
Glock-18 | Neo-Noir (Battle-Scarred),6.03,730
M4A1-S | Basilisk (Minimal Wear),6.03,730
StatTrak™ MP5-SD | Phosphor (Well-Worn),6.03,730
"StatTrak™ Music Kit | Scarlxrd: King, Scar",6.03,730
"StatTrak™ Music Kit | Scarlxrd: King, Scar",6.03,730
"StatTrak™ Music Kit | Scarlxrd: King, Scar",6.03,730
"StatTrak™ Music Kit | Scarlxrd: King, Scar",6.03,730
AWP | Atheris (Minimal Wear),6.02,730
AWP | Atheris (Minimal Wear),6.02,730
AWP | Atheris (Minimal Wear),6.02,730
AWP | Atheris (Minimal Wear),6.02,730
AWP | Atheris (Minimal Wear),6.02,730
AWP | Atheris (Minimal Wear),6.02,730
AWP | Atheris (Minimal Wear),6.02,730
Glory Rocket Launcher,6.02,252490
Glory Rocket Launcher,6.02,252490
Glory Rocket Launcher,6.02,252490
StatTrak™ M4A4 | Evil Daimyo (Minimal Wear),6.02,730
AK-47 | Emerald Pinstripe (Battle-Scarred),6.01,730
Tempered Roadsign Pants,6.01,252490
Tempered Roadsign Pants,6.01,252490
M4A4 | In Living Color (Battle-Scarred),6,730
M4A4 | In Living Color (Battle-Scarred),6,730
StatTrak™ Tec-9 | Fuel Injector (Field-Tested),6,730
Glock-18 | Bullet Queen (Battle-Scarred),5.99,730
SG 553 | Colony IV (Field-Tested),5.99,730
SG 553 | Colony IV (Field-Tested),5.99,730
StatTrak™ SG 553 | Wave Spray (Field-Tested),5.98,730
FAMAS | Dark Water (Field-Tested),5.97,730
Burning Shield of the Outland Ravager,5.96,570
SSG 08 | Bloodshot (Field-Tested),5.96,730
SSG 08 | Bloodshot (Field-Tested),5.96,730
SSG 08 | Bloodshot (Field-Tested),5.96,730
StatTrak™ AUG | Stymphalian (Minimal Wear),5.96,730
StatTrak™ AUG | Stymphalian (Minimal Wear),5.96,730
StatTrak™ AUG | Stymphalian (Minimal Wear),5.96,730
StatTrak™ M4A4 | Spider Lily (Minimal Wear),5.95,730
Desert Eagle | Mecha Industries (Minimal Wear),5.94,730
Desert Eagle | Mecha Industries (Minimal Wear),5.94,730
Tempered Roadsign Vest,5.94,252490
Tempered Roadsign Vest,5.94,252490
Inscribed Sword of the Bladeform Aesthete,5.93,570
Glock-18 | Water Elemental (Minimal Wear),5.92,730
Glock-18 | Water Elemental (Minimal Wear),5.92,730
Glock-18 | Water Elemental (Minimal Wear),5.92,730
Glock-18 | Water Elemental (Minimal Wear),5.92,730
Glock-18 | Water Elemental (Minimal Wear),5.92,730
Poseidon SAR,5.92,252490
MP5-SD | Phosphor (Minimal Wear),5.91,730
MP5-SD | Phosphor (Minimal Wear),5.91,730
MP5-SD | Phosphor (Minimal Wear),5.91,730
MP5-SD | Phosphor (Minimal Wear),5.91,730
MP5-SD | Phosphor (Minimal Wear),5.91,730
MP5-SD | Phosphor (Minimal Wear),5.91,730
StatTrak™ FAMAS | Roll Cage (Battle-Scarred),5.91,730
Five-SeveN | Angry Mob (Minimal Wear),5.9,730
Forest Raiders Pants,5.9,252490
Forest Raiders Pants,5.9,252490
Forest Raiders Pants,5.9,252490
Forest Raiders Pants,5.9,252490
Diesel Roadsign Pants,5.89,252490
Black Mesa Pin,5.88,730
Black Mesa Pin,5.88,730
M4A4 | Buzz Kill (Battle-Scarred),5.86,730
AUG | Chameleon (Factory New),5.85,730
AUG | Chameleon (Factory New),5.85,730
Glock-18 | Neo-Noir (Battle-Scarred),5.85,730
Mann Co. Supply Crate Series #1,5.85,440
AWP | Atheris (Minimal Wear),5.84,730
AWP | Atheris (Minimal Wear),5.84,730
AWP | Atheris (Minimal Wear),5.84,730
AWP | Atheris (Minimal Wear),5.84,730
Community Sticker Capsule 1,5.84,730
Hell-o-ween Wooden Door,5.84,252490
